word,count,independent,bind,len,compound_entropy,spe,rsr
明朝当暴君,2,2,0.5,5,-1.0,-1.0,-1.0
星之主,2,2,0.5,3,-1.0,-1.0,-1.0
星人,2,2,0.5,2,-1.0,-1.0,-1.0
星传奇,2,2,0.5,3,-1.0,-1.0,-1.0
星夫,2,2,0.5,2,1.0,-1.0,-1.0
星女,2,2,0.5,2,1.0,-1.0,-1.0
星奶爸,2,2,0.5,3,-1.0,-1.0,-1.0
星很,2,2,0.5,2,1.0,-1.0,-1.0
星战,2,2,0.5,2,-1.0,-1.0,-1.0
星有,2,2,0.5,2,1.0,-1.0,-1.0
星来,2,2,0.5,2,1.0,-1.0,-1.0
星门,2,2,1.0,2,-1.0,-1.0,-1.0
星际争霸,2,2,1.0,4,-1.0,-1.0,-1.0
春色,2,2,0.5,2,-1.0,-1.0,-1.0
昭烈,2,2,1.0,2,1.0,-1.0,-1.0
是为了,2,2,0.5,3,1.0,-1.0,-1.0
是二,2,2,0.5,2,1.0,-1.0,-1.0
是人类,2,2,0.5,3,-1.0,-1.0,-1.0
是人间,2,2,1.0,3,1.0,-1.0,-1.0
是什么鬼,2,2,0.5,4,-1.0,-1.0,-1.0
是全能大,2,2,0.5,4,1.0,-1.0,-1.0
是剑仙,2,2,0.5,3,-1.0,-1.0,-1.0
是剑神,2,2,0.5,3,-1.0,-1.0,-1.0
是千,2,2,0.5,2,1.0,-1.0,-1.0
是在,2,2,0.5,2,1.0,-1.0,-1.0
是天仙妈,2,2,0.5,4,-1.0,-1.0,-1.0
是天王,2,2,0.5,3,-1.0,-1.0,-1.0
是如,2,2,0.5,2,1.0,-1.0,-1.0
是妖怪,2,2,0.5,3,-1.0,-1.0,-1.0
是学霸,2,2,0.5,3,-1.0,-1.0,-1.0
是富二代,2,2,0.5,4,-1.0,-1.0,-1.0
是封神,2,2,0.5,3,-1.0,-1.0,-1.0
是小,2,2,1.0,2,1.0,-1.0,-1.0
是巨星,2,2,0.5,3,-1.0,-1.0,-1.0
是幕后大佬,2,2,0.5,5,-1.0,-1.0,-1.0
是恋爱,2,2,0.5,3,1.0,-1.0,-1.0
是战,2,2,0.5,2,1.0,-1.0,-1.0
是抽象,2,2,0.5,3,1.0,-1.0,-1.0
是李,2,2,0.5,2,1.0,-1.0,-1.0
是来,2,2,0.5,2,1.0,-1.0,-1.0
是模,2,2,0.5,2,1.0,-1.0,-1.0
是正经,2,2,0.5,3,1.0,-1.0,-1.0
是武,2,2,0.5,2,1.0,-1.0,-1.0
是没人要,2,2,0.5,4,-1.0,-1.0,-1.0
是活阎王,2,2,0.5,4,-1.0,-1.0,-1.0
是深,2,2,0.5,2,1.0,-1.0,-1.0
是玩,2,2,0.5,2,1.0,-1.0,-1.0
是皇,2,2,0.5,2,1.0,-1.0,-1.0
是神话,2,2,0.5,3,1.0,-1.0,-1.0
是穿,2,2,0.5,2,1.0,-1.0,-1.0
是精神病,2,2,0.5,4,-1.0,-1.0,-1.0
是系统,2,2,0.5,3,1.0,-1.0,-1.0
是绝,2,2,0.5,2,1.0,-1.0,-1.0
是老,2,2,0.5,2,1.0,-1.0,-1.0
是西游,2,2,0.5,3,-1.0,-1.0,-1.0
是说,2,2,0.5,2,1.0,-1.0,-1.0
是谁,2,2,0.5,2,-1.0,-1.0,-1.0
是邪神,2,2,0.5,3,-1.0,-1.0,-1.0
是魔教教主,2,2,0.5,5,-1.0,-1.0,-1.0
晚年,2,2,0.5,2,-1.0,-1.0,-1.0
晚明,2,2,1.0,2,-1.0,-1.0,-1.0
普通,2,2,0.5,2,1.0,-1.0,-1.0
智能,2,2,0.5,2,-1.0,-1.0,-1.0
暗主宰,2,2,0.5,3,-1.0,-1.0,-1.0
暗部,2,2,1.0,2,1.0,-1.0,-1.0
曙光,2,2,0.5,2,-1.0,-1.0,-1.0
最初,2,2,0.5,2,-1.0,-1.0,-1.0
最后的地球,2,2,0.5,5,-1.0,-1.0,-1.0
最强肉,2,2,0.5,3,1.0,-1.0,-1.0
最狠暴君,2,2,0.5,4,-1.0,-1.0,-1.0
最长,2,2,0.5,2,-1.0,-1.0,-1.0
有些,2,2,0.5,2,1.0,-1.0,-1.0
有亿点,2,2,0.5,3,1.0,-1.0,-1.0
有外挂,2,2,1.0,3,1.0,-1.0,-1.0
有大帝之,2,2,0.5,4,1.0,-1.0,-1.0
有大问题,2,2,0.5,4,-1.0,-1.0,-1.0
有奖励,2,2,0.5,3,-1.0,-1.0,-1.0
有套房,2,2,0.5,3,-1.0,-1.0,-1.0
有座,2,2,0.5,2,1.0,-1.0,-1.0
有时,2,2,0.5,2,1.0,-1.0,-1.0
有点不对劲,2,2,0.5,5,-1.0,-1.0,-1.0
有点稳,2,2,0.5,3,-1.0,-1.0,-1.0
有特,2,2,0.5,2,1.0,-1.0,-1.0
有福,2,2,0.5,2,-1.0,-1.0,-1.0
有红警基地,2,2,0.5,5,1.0,-1.0,-1.0
有道,2,2,0.5,2,1.0,-1.0,-1.0
有那么,2,2,0.5,3,1.0,-1.0,-1.0
朕又,2,2,0.5,2,-1.0,-1.0,-1.0
朕真,2,2,0.5,2,-1.0,-1.0,-1.0
望族,2,2,0.5,2,-1.0,-1.0,-1.0
望清单,2,2,0.5,3,-1.0,-1.0,-1.0
朝九晚五,2,2,0.0,4,-1.0,-1.0,-1.0
朝完美,2,2,0.5,3,1.0,-1.0,-1.0
朝廷鹰犬,2,2,0.5,4,-1.0,-1.0,-1.0
木匠皇帝,2,2,0.5,4,-1.0,-1.0,-1.0
木叶之最强,2,2,0.5,5,-1.0,-1.0,-1.0
未来可期,2,2,1.0,4,-1.0,-1.0,-1.0
未来的,2,2,0.5,3,1.0,-1.0,-1.0
末世重生,2,2,0.5,4,-1.0,-1.0,-1.0
末日文,2,2,0.5,3,1.0,-1.0,-1.0
末法时代的,2,2,0.5,5,-1.0,-1.0,-1.0
本后,2,2,1.0,2,1.0,-1.0,-1.0
本座,2,2,0.5,2,-1.0,-1.0,-1.0
术之,2,2,0.5,2,1.0,-1.0,-1.0
术没有上限,2,2,0.5,5,-1.0,-1.0,-1.0
术直播间,2,2,0.5,4,-1.0,-1.0,-1.0
朱门,2,2,0.5,2,-1.0,-1.0,-1.0
朽世,2,2,0.5,2,1.0,-1.0,-1.0
杀我,2,2,0.5,2,-1.0,-1.0,-1.0
杀星,2,2,1.0,2,1.0,-1.0,-1.0
杀疯了,2,2,0.5,3,-1.0,-1.0,-1.0
杀神,2,2,1.0,2,-1.0,-1.0,-1.0
杂鱼,2,2,1.0,2,1.0,-1.0,-1.0
李承乾,2,2,1.0,3,1.0,-1.0,-1.0
李相赫,2,2,1.0,3,1.0,-1.0,-1.0
村的,2,2,0.5,2,1.0,-1.0,-1.0
来大,2,2,0.5,2,1.0,-1.0,-1.0
来当,2,2,0.5,2,1.0,-1.0,-1.0
来打,2,2,0.5,2,1.0,-1.0,-1.0
来求,2,2,0.5,2,1.0,-1.0,-1.0
板的,2,2,0.5,2,1.0,-1.0,-1.0
极传,2,2,0.5,2,1.0,-1.0,-1.0
极品修真,2,2,0.5,4,-1.0,-1.0,-1.0
极品天,2,2,0.5,3,-1.0,-1.0,-1.0
极品直播之,2,2,0.5,5,-1.0,-1.0,-1.0
极天,2,2,0.5,2,1.0,-1.0,-1.0
林的,2,2,0.5,2,1.0,-1.0,-1.0
某科学的,2,2,0.5,4,-1.0,-1.0,-1.0
柯南里的,2,2,0.5,4,-1.0,-1.0,-1.0
校教,2,2,0.5,2,1.0,-1.0,-1.0
校的,2,2,0.5,2,1.0,-1.0,-1.0
根本,2,2,0.5,2,1.0,-1.0,-1.0
梅西,2,2,1.0,2,1.0,-1.0,-1.0
梦大师,2,2,0.5,3,-1.0,-1.0,-1.0
梦幻西游,2,2,0.5,4,-1.0,-1.0,-1.0
梦时代,2,2,0.5,3,-1.0,-1.0,-1.0
械主宰,2,2,0.5,3,-1.0,-1.0,-1.0
检察官,2,2,0.5,3,-1.0,-1.0,-1.0
楚氏,2,2,0.5,2,-1.0,-1.0,-1.0
概念神,2,2,1.0,3,-1.0,-1.0,-1.0
模拟长生路,2,2,0.5,5,-1.0,-1.0,-1.0
模板开始,2,2,0.5,4,-1.0,-1.0,-1.0
横刀,2,2,0.5,2,-1.0,-1.0,-1.0
横推万界,2,2,1.0,4,-1.0,-1.0,-1.0
横推从,2,2,0.5,3,-1.0,-1.0,-1.0
次元壁,2,2,0.5,3,-1.0,-1.0,-1.0
次元聊天群,2,2,0.5,5,-1.0,-1.0,-1.0
欺诈,2,2,1.0,2,1.0,-1.0,-1.0
歌土,2,2,0.5,2,-1.0,-1.0,-1.0
歌手开始,2,2,0.5,4,-1.0,-1.0,-1.0
正常玩,2,2,0.5,3,1.0,-1.0,-1.0
正得发邪,2,2,0.5,4,-1.0,-1.0,-1.0
正法,2,2,0.5,2,-1.0,-1.0,-1.0
正能量,2,2,0.5,3,-1.0,-1.0,-1.0
此人,2,2,0.5,2,-1.0,-1.0,-1.0
此刻,2,2,1.0,2,1.0,-1.0,-1.0
武不,2,2,0.5,2,1.0,-1.0,-1.0
武侠世界大,2,2,0.5,5,-1.0,-1.0,-1.0
武侠仙侠世界,2,2,0.5,6,-1.0,-1.0,-1.0
武侠江湖,2,2,0.5,4,-1.0,-1.0,-1.0
武僧在,2,2,0.5,3,1.0,-1.0,-1.0
武圣从,2,2,0.5,3,-1.0,-1.0,-1.0
武士,2,2,0.5,2,-1.0,-1.0,-1.0
武太,2,2,0.5,2,1.0,-1.0,-1.0
武帝,2,2,0.5,2,-1.0,-1.0,-1.0
武林盟主,2,2,0.5,4,-1.0,-1.0,-1.0
武林神话,2,2,0.5,4,-1.0,-1.0,-1.0
武纪元,2,2,0.5,3,-1.0,-1.0,-1.0
武道登神,2,2,1.0,4,-1.0,-1.0,-1.0
武道长生,2,2,1.0,4,-1.0,-1.0,-1.0
武魂殿,2,2,1.0,3,1.0,-1.0,-1.0
死不,2,2,0.5,2,1.0,-1.0,-1.0
死你们,2,2,0.5,3,-1.0,-1.0,-1.0
死者,2,2,0.5,2,1.0,-1.0,-1.0
殷商,2,2,1.0,2,1.0,-1.0,-1.0
每月一个,2,2,1.0,4,1.0,-1.0,-1.0
比赛,2,2,1.0,2,1.0,-1.0,-1.0
氏春秋,2,2,0.5,3,-1.0,-1.0,-1.0
气仙,2,2,1.0,2,1.0,-1.0,-1.0
气哭,2,2,1.0,2,1.0,-1.0,-1.0
气朝,2,2,0.5,2,1.0,-1.0,-1.0
气的,2,2,0.5,2,1.0,-1.0,-1.0
气逼人,2,2,0.5,3,-1.0,-1.0,-1.0
水元成,2,2,0.5,3,-1.0,-1.0,-1.0
求你别,2,2,1.0,3,1.0,-1.0,-1.0
求我别,2,2,0.5,3,1.0,-1.0,-1.0
求放过,2,2,0.5,3,-1.0,-1.0,-1.0
求求你,2,2,0.5,3,-1.0,-1.0,-1.0
求长生,2,2,0.5,3,-1.0,-1.0,-1.0
汉子,2,2,0.5,2,-1.0,-1.0,-1.0
江山美人,2,2,0.5,4,-1.0,-1.0,-1.0
沙漠,2,2,0.5,2,1.0,-1.0,-1.0
没有假期,2,2,0.5,4,-1.0,-1.0,-1.0
没有兴趣,2,2,0.5,4,-1.0,-1.0,-1.0
没有瓶颈,2,2,0.5,4,-1.0,-1.0,-1.0
没有英灵的我只能,2,2,0.5,8,-1.0,-1.0,-1.0
没落网,2,2,0.5,3,-1.0,-1.0,-1.0
河之上,2,2,0.5,3,-1.0,-1.0,-1.0
河图,2,2,0.5,2,-1.0,-1.0,-1.0
泉有,2,2,0.5,2,1.0,-1.0,-1.0
法修,2,2,0.5,2,1.0,-1.0,-1.0
法力无边,2,2,0.5,4,-1.0,-1.0,-1.0
法大,2,2,0.5,2,1.0,-1.0,-1.0
法开始肝,2,2,0.5,4,1.0,-1.0,-1.0
法无天,2,2,0.5,3,-1.0,-1.0,-1.0
泡沫时代,2,2,0.5,4,-1.0,-1.0,-1.0
洗白,2,2,1.0,2,1.0,-1.0,-1.0
活着,2,2,1.0,2,1.0,-1.0,-1.0
派大,2,2,0.5,2,1.0,-1.0,-1.0
派的我,2,2,0.5,3,1.0,-1.0,-1.0
流窜,2,2,0.5,2,-1.0,-1.0,-1.0
流金,2,2,0.5,2,-1.0,-1.0,-1.0
浪了,2,2,0.5,2,-1.0,-1.0,-1.0
浪到失联,2,2,0.0,4,-1.0,-1.0,-1.0
浴血,2,2,0.5,2,-1.0,-1.0,-1.0
海克斯,2,2,0.5,3,1.0,-1.0,-1.0
海军,2,2,0.5,2,1.0,-1.0,-1.0
海大,2,2,0.5,2,1.0,-1.0,-1.0
海扬帆,2,2,0.5,3,-1.0,-1.0,-1.0
海提,2,2,0.5,2,1.0,-1.0,-1.0
海贼世界,2,2,0.5,4,-1.0,-1.0,-1.0
海贼王之,2,2,0.5,4,-1.0,-1.0,-1.0
消失,2,2,0.5,2,1.0,-1.0,-1.0
深渊入侵,2,2,0.0,4,-1.0,-1.0,-1.0
混在漫威,2,2,0.5,4,-1.0,-1.0,-1.0
混在美,2,2,0.5,3,-1.0,-1.0,-1.0
混进,2,2,0.5,2,1.0,-1.0,-1.0
混迹,2,2,0.5,2,1.0,-1.0,-1.0
渊天,2,2,0.5,2,-1.0,-1.0,-1.0
渔人,2,2,0.5,2,-1.0,-1.0,-1.0
温暖的,2,2,0.5,3,-1.0,-1.0,-1.0
港岛枭雄,2,2,1.0,4,-1.0,-1.0,-1.0
港岛豪门,2,2,0.5,4,-1.0,-1.0,-1.0
港综警,2,2,0.5,3,-1.0,-1.0,-1.0
游之重,2,2,0.5,3,1.0,-1.0,-1.0
游之金,2,2,0.5,3,1.0,-1.0,-1.0
游乐场,2,2,0.5,3,-1.0,-1.0,-1.0
游戏不,2,2,0.5,3,1.0,-1.0,-1.0
游戏公,2,2,1.0,3,1.0,-1.0,-1.0
游戏帝国,2,2,0.5,4,-1.0,-1.0,-1.0
游戏成真了,2,2,0.5,5,-1.0,-1.0,-1.0
游戏面板,2,2,0.5,4,-1.0,-1.0,-1.0
游诸天,2,2,0.5,3,-1.0,-1.0,-1.0
游轮,2,2,0.5,2,-1.0,-1.0,-1.0
源大,2,2,0.5,2,1.0,-1.0,-1.0
满仓,2,2,0.5,2,-1.0,-1.0,-1.0
满天,2,2,0.5,2,1.0,-1.0,-1.0
满的我,2,2,1.0,3,1.0,-1.0,-1.0
满级导演,2,2,1.0,4,-1.0,-1.0,-1.0
满贯,2,2,0.5,2,1.0,-1.0,-1.0
演技,2,2,0.5,2,1.0,-1.0,-1.0
演游戏,2,2,0.5,3,-1.0,-1.0,-1.0
漩涡面麻,2,2,0.5,4,-1.0,-1.0,-1.0
漫威之,2,2,1.0,3,-1.0,-1.0,-1.0
漫威里的,2,2,0.5,4,-1.0,-1.0,-1.0
漫游,2,2,0.5,2,-1.0,-1.0,-1.0
潇洒人生,2,2,0.5,4,-1.0,-1.0,-1.0
火影之最强,2,2,0.5,5,-1.0,-1.0,-1.0
灵大,2,2,0.5,2,1.0,-1.0,-1.0
灵帝国,2,2,0.5,3,-1.0,-1.0,-1.0
灵开始,2,2,0.5,3,-1.0,-1.0,-1.0
灵异,2,2,0.5,2,1.0,-1.0,-1.0
灵笼,2,2,0.0,2,-1.0,-1.0,-1.0
炮灰不,2,2,0.5,3,-1.0,-1.0,-1.0
点满,2,2,1.0,2,1.0,-1.0,-1.0
炼丹,2,2,0.5,2,1.0,-1.0,-1.0
炼金手记,2,2,1.0,4,-1.0,-1.0,-1.0
烽火之,2,2,0.5,3,1.0,-1.0,-1.0
然后成为,2,2,0.5,4,-1.0,-1.0,-1.0
然成,2,2,0.5,2,1.0,-1.0,-1.0
熟练度面板,2,2,0.5,5,-1.0,-1.0,-1.0
爆肝,2,2,1.0,2,1.0,-1.0,-1.0
爱情,2,2,0.5,2,1.0,-1.0,-1.0
爱模拟器,2,2,0.5,4,-1.0,-1.0,-1.0
父刘,2,2,0.5,2,1.0,-1.0,-1.0
父是康熙,2,2,0.5,4,-1.0,-1.0,-1.0
父皇,2,2,0.0,2,-1.0,-1.0,-1.0
爹开始,2,2,0.5,3,-1.0,-1.0,-1.0
片的,2,2,1.0,2,1.0,-1.0,-1.0
版本太低,2,2,1.0,4,1.0,-1.0,-1.0
物品栏,2,2,0.5,3,-1.0,-1.0,-1.0
物来,2,2,0.5,2,1.0,-1.0,-1.0
物融合,2,2,1.0,3,1.0,-1.0,-1.0
物资,2,2,0.5,2,-1.0,-1.0,-1.0
特性,2,2,0.5,2,-1.0,-1.0,-1.0
状元郎,2,2,1.0,3,-1.0,-1.0,-1.0
状态栏,2,2,0.5,3,-1.0,-1.0,-1.0
狗都不,2,2,1.0,3,1.0,-1.0,-1.0
独断万古,2,2,0.5,4,-1.0,-1.0,-1.0
独闯天涯,2,2,1.0,4,-1.0,-1.0,-1.0
猎日,2,2,0.5,2,1.0,-1.0,-1.0
玄幻世界,2,2,0.5,4,1.0,-1.0,-1.0
玄武,2,2,1.0,2,1.0,-1.0,-1.0
王大人,2,2,0.5,3,1.0,-1.0,-1.0
玩具,2,2,1.0,2,1.0,-1.0,-1.0
玩家请,2,2,0.5,3,-1.0,-1.0,-1.0
玩家重,2,2,0.5,3,-1.0,-1.0,-1.0
玩物人生,2,2,1.0,4,-1.0,-1.0,-1.0
现在,2,2,0.5,2,-1.0,-1.0,-1.0
球变,2,2,0.5,2,1.0,-1.0,-1.0
球挖,2,2,0.5,2,1.0,-1.0,-1.0
球模拟,2,2,0.5,3,1.0,-1.0,-1.0
球王,2,2,0.5,2,-1.0,-1.0,-1.0
生三,2,2,0.5,2,1.0,-1.0,-1.0
生之不,2,2,0.5,3,1.0,-1.0,-1.0
生人,2,2,0.5,2,1.0,-1.0,-1.0
生从娶,2,2,0.5,3,1.0,-1.0,-1.0
生到,2,2,0.5,2,1.0,-1.0,-1.0
生就,2,2,0.5,2,1.0,-1.0,-1.0
生手册,2,2,0.5,3,-1.0,-1.0,-1.0
生技,2,2,0.5,2,1.0,-1.0,-1.0
生是,2,2,0.5,2,1.0,-1.0,-1.0
生武圣,2,2,0.5,3,-1.0,-1.0,-1.0
生法,2,2,0.5,2,1.0,-1.0,-1.0
生活技能,2,2,0.5,4,-1.0,-1.0,-1.0
生游戏,2,2,0.5,3,-1.0,-1.0,-1.0
生白,2,2,0.5,2,1.0,-1.0,-1.0
生记,2,2,0.5,2,-1.0,-1.0,-1.0
申公豹,2,2,0.5,3,-1.0,-1.0,-1.0
电影世界大,2,2,0.5,5,-1.0,-1.0,-1.0
电影抽,2,2,0.5,3,1.0,-1.0,-1.0
电影的,2,2,0.5,3,-1.0,-1.0,-1.0
电磁,2,2,0.5,2,-1.0,-1.0,-1.0
电脑,2,2,0.5,2,-1.0,-1.0,-1.0
电视剧,2,2,0.5,3,-1.0,-1.0,-1.0
男主,2,2,0.5,2,-1.0,-1.0,-1.0
画美,2,2,0.5,2,1.0,-1.0,-1.0
界修仙,2,2,0.5,3,-1.0,-1.0,-1.0
界加点修行,2,2,0.5,5,-1.0,-1.0,-1.0
界征服,2,2,0.5,3,1.0,-1.0,-1.0
界是,2,2,0.5,2,1.0,-1.0,-1.0
界有,2,2,0.5,2,1.0,-1.0,-1.0
界末日,2,2,0.5,3,1.0,-1.0,-1.0
界王,2,2,1.0,2,-1.0,-1.0,-1.0
界玩,2,2,0.5,2,1.0,-1.0,-1.0
界登,2,2,0.5,2,1.0,-1.0,-1.0
界超,2,2,0.5,2,1.0,-1.0,-1.0
界长生不死,2,2,0.5,5,-1.0,-1.0,-1.0
界高,2,2,0.5,2,1.0,-1.0,-1.0
疯狂的,2,2,0.5,3,-1.0,-1.0,-1.0
登录,2,2,0.5,2,1.0,-1.0,-1.0
白手起家,2,2,0.0,4,-1.0,-1.0,-1.0
白猿,2,2,1.0,2,1.0,-1.0,-1.0
百世修仙,2,2,0.0,4,-1.0,-1.0,-1.0
百倍,2,2,1.0,2,1.0,-1.0,-1.0
百兽,2,2,0.5,2,-1.0,-1.0,-1.0
百无禁忌,2,2,1.0,4,-1.0,-1.0,-1.0
百鬼夜行,2,2,0.5,4,-1.0,-1.0,-1.0
的万,2,2,0.5,2,1.0,-1.0,-1.0
的三,2,2,0.5,2,1.0,-1.0,-1.0
的上,2,2,0.5,2,1.0,-1.0,-1.0
的世界之,2,2,0.5,4,1.0,-1.0,-1.0
的二次元,2,2,0.5,4,1.0,-1.0,-1.0
的云养,2,2,0.5,3,1.0,-1.0,-1.0
的传,2,2,0.5,2,1.0,-1.0,-1.0
的体,2,2,0.5,2,1.0,-1.0,-1.0
的修仙游戏,2,2,0.5,5,1.0,-1.0,-1.0
的修道生涯,2,2,0.5,5,-1.0,-1.0,-1.0
的儿子,2,2,0.5,3,1.0,-1.0,-1.0
的公,2,2,0.5,2,1.0,-1.0,-1.0
的副本,2,2,0.5,3,1.0,-1.0,-1.0
的化,2,2,0.5,2,1.0,-1.0,-1.0
的华,2,2,0.5,2,1.0,-1.0,-1.0
的反派,2,2,0.5,3,1.0,-1.0,-1.0
的古,2,2,0.5,2,1.0,-1.0,-1.0
的召唤师,2,2,0.5,4,-1.0,-1.0,-1.0
的吃瓜,2,2,0.5,3,1.0,-1.0,-1.0
的吗,2,2,0.5,2,-1.0,-1.0,-1.0
的命,2,2,0.5,2,1.0,-1.0,-1.0
的唯一玩家,2,2,0.5,5,-1.0,-1.0,-1.0
的四,2,2,0.5,2,1.0,-1.0,-1.0
的大内,2,2,0.5,3,1.0,-1.0,-1.0
的大魔王,2,2,0.5,4,-1.0,-1.0,-1.0
的头号黑粉,2,2,0.5,5,-1.0,-1.0,-1.0
的奇,2,2,0.5,2,1.0,-1.0,-1.0
的好,2,2,0.5,2,1.0,-1.0,-1.0
的学习,2,2,0.5,3,1.0,-1.0,-1.0
的完美,2,2,0.5,3,1.0,-1.0,-1.0
的小白脸,2,2,0.5,4,-1.0,-1.0,-1.0
的尸解仙,2,2,0.5,4,-1.0,-1.0,-1.0
的工业,2,2,0.5,3,1.0,-1.0,-1.0
的帝国,2,2,0.5,3,1.0,-1.0,-1.0
的平凡,2,2,0.5,3,1.0,-1.0,-1.0
的幸福生活,2,2,0.5,5,-1.0,-1.0,-1.0
的异世界,2,2,0.5,4,1.0,-1.0,-1.0
的心,2,2,0.5,2,1.0,-1.0,-1.0
的快乐你,2,2,0.5,4,1.0,-1.0,-1.0
的怪,2,2,0.5,2,1.0,-1.0,-1.0
的我不是,2,2,0.5,4,1.0,-1.0,-1.0
的我加入,2,2,0.5,4,1.0,-1.0,-1.0
的我却成了,2,2,0.5,5,1.0,-1.0,-1.0
的我怎么成,2,2,0.5,5,1.0,-1.0,-1.0
的我成了,2,2,0.5,4,1.0,-1.0,-1.0
的我无敌了,2,2,0.5,5,-1.0,-1.0,-1.0
的我没有格局,2,2,0.5,6,-1.0,-1.0,-1.0
的我终成,2,2,0.5,4,1.0,-1.0,-1.0
的我被迫成了,2,2,0.5,6,1.0,-1.0,-1.0
的战争,2,2,0.5,3,-1.0,-1.0,-1.0
的战锤之旅,2,2,0.5,5,-1.0,-1.0,-1.0
的收,2,2,0.5,2,1.0,-1.0,-1.0
的文弱,2,2,0.5,3,1.0,-1.0,-1.0
的文艺人生,2,2,0.5,5,-1.0,-1.0,-1.0
的旁,2,2,0.5,2,1.0,-1.0,-1.0
的旅者,2,2,0.5,3,-1.0,-1.0,-1.0
的无限之旅,2,2,0.5,5,-1.0,-1.0,-1.0
的日本,2,2,0.5,3,1.0,-1.0,-1.0
的日记,2,2,1.0,3,1.0,-1.0,-1.0
的智,2,2,0.5,2,1.0,-1.0,-1.0
的最强,2,2,0.5,3,1.0,-1.0,-1.0
的朱元璋,2,2,0.5,4,-1.0,-1.0,-1.0
的机械,2,2,0.5,3,1.0,-1.0,-1.0
的极,2,2,0.5,2,1.0,-1.0,-1.0
的标签,2,2,0.5,3,1.0,-1.0,-1.0
的梦幻,2,2,0.5,3,1.0,-1.0,-1.0
的模拟,2,2,0.5,3,1.0,-1.0,-1.0
的正,2,2,0.5,2,1.0,-1.0,-1.0
的民,2,2,0.5,2,1.0,-1.0,-1.0
的江,2,2,0.5,2,1.0,-1.0,-1.0
的法,2,2,0.5,2,1.0,-1.0,-1.0
的流浪,2,2,0.5,3,1.0,-1.0,-1.0
的深,2,2,0.5,2,1.0,-1.0,-1.0
的混,2,2,0.5,2,1.0,-1.0,-1.0
的灵,2,2,0.5,2,1.0,-1.0,-1.0
的炮,2,2,0.5,2,1.0,-1.0,-1.0
的特,2,2,0.5,2,1.0,-1.0,-1.0
的猫,2,2,0.5,2,1.0,-1.0,-1.0
的王牌特,2,2,0.5,4,1.0,-1.0,-1.0
的白月光,2,2,0.5,4,-1.0,-1.0,-1.0
的百,2,2,0.5,2,1.0,-1.0,-1.0
的祖,2,2,0.5,2,1.0,-1.0,-1.0
的神级,2,2,0.5,3,1.0,-1.0,-1.0
的科学,2,2,0.5,3,1.0,-1.0,-1.0
的穿越,2,2,1.0,3,1.0,-1.0,-1.0
的符,2,2,0.5,2,1.0,-1.0,-1.0
的第一,2,2,0.5,3,1.0,-1.0,-1.0
的绝,2,2,0.5,2,1.0,-1.0,-1.0
的维,2,2,0.5,2,1.0,-1.0,-1.0
的舰娘,2,2,0.5,3,-1.0,-1.0,-1.0
的荣,2,2,0.5,2,1.0,-1.0,-1.0
的虫,2,2,0.5,2,1.0,-1.0,-1.0
的诡异,2,2,0.5,3,1.0,-1.0,-1.0
的谍战生涯,2,2,0.5,5,-1.0,-1.0,-1.0
的贴身,2,2,0.5,3,1.0,-1.0,-1.0
的赛博,2,2,0.5,3,1.0,-1.0,-1.0
的超人,2,2,0.5,3,-1.0,-1.0,-1.0
的超级,2,2,0.5,3,1.0,-1.0,-1.0
的边缘,2,2,0.5,3,1.0,-1.0,-1.0
的退休,2,2,0.5,3,1.0,-1.0,-1.0
的道士,2,2,0.5,3,-1.0,-1.0,-1.0
的那几年,2,2,0.5,4,-1.0,-1.0,-1.0
的邪恶,2,2,0.5,3,1.0,-1.0,-1.0
的钢铁,2,2,0.5,3,1.0,-1.0,-1.0
的青梅,2,2,1.0,3,1.0,-1.0,-1.0
的韩,2,2,0.5,2,1.0,-1.0,-1.0
的餐,2,2,0.5,2,1.0,-1.0,-1.0
的鸣人,2,2,0.5,3,-1.0,-1.0,-1.0
皇兄,2,2,0.5,2,-1.0,-1.0,-1.0
皇太孙,2,2,0.5,3,-1.0,-1.0,-1.0
皇女,2,2,1.0,2,1.0,-1.0,-1.0
皇帝太,2,2,0.5,3,1.0,-1.0,-1.0
皇族,2,2,1.0,2,-1.0,-1.0,-1.0
皇长,2,2,0.5,2,1.0,-1.0,-1.0
皇马,2,2,0.5,2,1.0,-1.0,-1.0
盈门,2,2,0.5,2,-1.0,-1.0,-1.0
监护,2,2,1.0,2,1.0,-1.0,-1.0
盗墓贼,2,2,0.5,3,-1.0,-1.0,-1.0
盘世界,2,2,0.5,3,-1.0,-1.0,-1.0
盛宴,2,2,0.5,2,-1.0,-1.0,-1.0
盲盒,2,2,0.5,2,1.0,-1.0,-1.0
直呼,2,2,0.5,2,1.0,-1.0,-1.0
直播之荒野,2,2,0.5,5,-1.0,-1.0,-1.0
直播在,2,2,0.5,3,-1.0,-1.0,-1.0
直死,2,2,0.5,2,-1.0,-1.0,-1.0
真不会,2,2,0.5,3,1.0,-1.0,-1.0
真实历史,2,2,0.5,4,-1.0,-1.0,-1.0
真就,2,2,0.5,2,1.0,-1.0,-1.0
真开始,2,2,0.5,3,-1.0,-1.0,-1.0
真是个,2,2,0.5,3,1.0,-1.0,-1.0
真是大明星,2,2,0.5,5,-1.0,-1.0,-1.0
真的很,2,2,0.5,3,1.0,-1.0,-1.0
真的没,2,2,0.5,3,1.0,-1.0,-1.0
