word,count,independent,bind,len,compound_entropy
征服之路,2,2,1.0,4,-1.0
征服者,2,2,0.5,3,-1.0
待在,2,2,0.5,2,1.0
很高,2,2,1.0,2,0.0
徒万倍返还,2,2,0.5,5,-1.0
徒开始,2,2,1.0,3,0.0
御主,2,2,1.0,2,0.0
御兽从,2,2,0.5,3,-1.0
御兽仙族,2,2,0.0,4,-1.0
御猫,2,2,0.5,2,-1.0
微信,2,2,1.0,2,0.0
徽章,2,2,0.5,2,-1.0
心态崩了,2,2,0.5,4,-1.0
心灵,2,2,0.5,2,1.0
心理,2,2,0.5,2,1.0
心魔,2,2,1.0,2,-1.0
必有,2,2,0.5,2,1.0
必被,2,2,0.5,2,1.0
忍猫,2,2,1.0,2,0.0
志怪世界,2,2,1.0,4,0.0
快穿之,2,2,0.5,3,-1.0
忽悠老,2,2,0.5,3,1.0
怎么会,2,2,1.0,3,0.0
怎么成真了,2,2,0.5,5,-1.0
怎么是,2,2,0.5,3,1.0
急了,2,2,0.5,2,-1.0
性能,2,2,0.5,2,1.0
总想,2,2,0.5,2,1.0
总是,2,2,0.5,2,1.0
总有,2,2,0.5,2,-1.0
总管,2,2,0.5,2,-1.0
恋爱模拟,2,2,0.5,4,1.0
恋爱系,2,2,1.0,3,1.0
恐怖片,2,2,1.0,3,1.0
恭喜,2,2,0.5,2,-1.0
恶毒,2,2,0.5,2,-1.0
恶灵,2,2,1.0,2,1.0
恶魔果实,2,2,1.0,4,0.0
恶魔法则,2,2,1.0,4,-1.0
悠闲人生,2,2,1.0,4,-1.0
悠闲修,2,2,0.5,3,-1.0
您完全不按套路,2,2,0.5,7,-1.0
情书,2,2,1.0,2,0.0
情年代,2,2,0.5,3,-1.0
情满四合院,2,2,1.0,5,0.0
惊天,2,2,1.0,2,0.0
惟我,2,2,0.5,2,-1.0
想下,2,2,0.5,2,1.0
想世界,2,2,1.0,3,0.0
想为,2,2,0.5,2,1.0
想作死,2,2,0.5,3,-1.0
想做演员,2,2,0.5,4,-1.0
想加,2,2,0.5,2,1.0
想当明星,2,2,0.5,4,1.0
想当超,2,2,0.5,3,1.0
想成,2,2,0.5,2,1.0
想搞钱,2,2,1.0,3,0.0
想着,2,2,0.5,2,1.0
想退休,2,2,1.0,3,0.0
想重生,2,2,0.5,3,1.0
想长生不,2,2,0.5,4,1.0
惹那,2,2,0.5,2,1.0
意外,2,2,0.5,2,1.0
意志,2,2,0.5,2,-1.0
慈善大王什么鬼,2,2,0.0,7,-1.0
懒散,2,2,1.0,2,0.0
戈壁,2,2,1.0,2,0.0
戏剧,2,2,1.0,2,0.0
戏啊,2,2,0.5,2,-1.0
戏神,2,2,1.0,2,-1.0
戏精,2,2,1.0,2,0.0
成万,2,2,0.5,2,1.0
成为了,2,2,1.0,3,0.0
成为人生赢家,2,2,0.5,6,-1.0
成为大,2,2,0.5,3,1.0
成为最,2,2,0.5,3,1.0
成为道,2,2,1.0,3,1.0
成了仙子的,2,2,0.5,5,1.0
成了国,2,2,0.5,3,1.0
成了大,2,2,0.5,3,1.0
成了天,2,2,0.5,3,1.0
成了我的,2,2,0.5,4,1.0
成了日,2,2,0.5,3,1.0
成了科技,2,2,0.5,4,1.0
成人间,2,2,0.5,3,1.0
成军官,2,2,1.0,3,0.0
成功后,2,2,0.5,3,-1.0
成名,2,2,1.0,2,0.0
成圣人,2,2,0.5,3,-1.0
成大佬,2,2,0.5,3,-1.0
成妖,2,2,0.5,2,-1.0
成就系统,2,2,1.0,4,0.0
成巨,2,2,0.5,2,1.0
成游戏,2,2,1.0,3,0.0
成王,2,2,0.5,2,-1.0
成的,2,2,1.0,2,0.0
成神开始,2,2,0.5,4,-1.0
成系男神,2,2,0.5,4,-1.0
成计划,2,2,0.5,3,-1.0
成这样,2,2,1.0,3,1.0
成道,2,2,0.5,2,1.0
成长系,2,2,1.0,3,0.0
成顶流,2,2,1.0,3,0.0
成首富,2,2,1.0,3,0.0
成鱼,2,2,0.5,2,-1.0
成龙,2,2,0.5,2,-1.0
我上报国家,2,2,0.0,5,-1.0
我不是那,2,2,0.5,4,-1.0
我与,2,2,0.5,2,-1.0
我举世无,2,2,1.0,4,1.0
我也要,2,2,1.0,3,1.0
我于人间,2,2,0.5,4,-1.0
我人,2,2,1.0,2,0.0
我以为,2,2,0.5,3,-1.0
我以剑道证超凡,2,2,0.0,7,-1.0
我以女儿身闯荡,2,2,0.5,7,-1.0
我以神,2,2,0.5,3,-1.0
我修的,2,2,0.5,3,-1.0
我偷,2,2,1.0,2,1.0
我儿快,2,2,0.5,3,-1.0
我先,2,2,0.5,2,1.0
我全家都是,2,2,0.5,5,-1.0
我具现了,2,2,0.5,4,-1.0
我养,2,2,1.0,2,0.0
我刚,2,2,1.0,2,0.0
我刷,2,2,1.0,2,0.0
我加入聊天群,2,2,1.0,6,-1.0
我卖,2,2,1.0,2,1.0
我又,2,2,0.5,2,-1.0
我反手,2,2,0.5,3,-1.0
我只想安静的做,2,2,0.5,7,-1.0
我只是个,2,2,1.0,4,0.0
我只是想,2,2,0.5,4,-1.0
我可以兑换,2,2,0.5,5,-1.0
我可以无限,2,2,0.5,5,-1.0
我可以穿,2,2,1.0,4,0.0
我吧,2,2,0.5,2,-1.0
我命,2,2,0.5,2,-1.0
我咋,2,2,0.5,2,-1.0
我在一,2,2,0.5,3,-1.0
我在三国,2,2,0.5,4,-1.0
我在东京教,2,2,0.5,5,-1.0
我在九叔世界,2,2,0.5,6,-1.0
我在乱世词条,2,2,0.5,6,-1.0
我在亮剑,2,2,0.5,4,-1.0
我在人间,2,2,0.5,4,-1.0
我在仙侠世界,2,2,1.0,6,0.0
我在仙界,2,2,1.0,4,0.0
我在俄,2,2,0.5,3,-1.0
我在修仙界种,2,2,0.5,6,-1.0
我在凡,2,2,0.5,3,-1.0
我在北,2,2,0.5,3,-1.0
我在古代有,2,2,0.5,5,-1.0
我在大明当,2,2,0.5,5,-1.0
我在天庭,2,2,0.5,4,-1.0
我在妖魔世界,2,2,0.5,6,-1.0
我在战锤,2,2,0.5,4,-1.0
我在手,2,2,0.5,3,-1.0
我在明,2,2,0.5,3,-1.0
我在星际,2,2,0.5,4,-1.0
我在春秋,2,2,0.5,4,-1.0
我在武,2,2,0.5,3,-1.0
我在海贼,2,2,0.5,4,-1.0
我在游戏王里,2,2,0.5,6,-1.0
我在漫威,2,2,0.5,4,-1.0
我在现代留过学,2,2,0.0,7,-1.0
我在综武,2,2,0.5,4,-1.0
我在美利坚,2,2,0.5,5,-1.0
我在聊,2,2,0.5,3,-1.0
我在英,2,2,0.5,3,-1.0
我在诡,2,2,1.0,3,0.0
我在锦衣卫,2,2,0.5,5,-1.0
我在镇,2,2,0.5,3,-1.0
我在魔,2,2,0.5,3,-1.0
我在黄泉,2,2,0.5,4,-1.0
我大师,2,2,1.0,3,0.0
我大明,2,2,0.5,3,-1.0
我天,2,2,1.0,2,0.0
我夺舍了,2,2,0.5,4,-1.0
我女儿,2,2,0.5,3,-1.0
我女友是,2,2,1.0,4,-1.0
我妻,2,2,0.5,2,-1.0
我宇智波,2,2,0.0,4,-1.0
我家后,2,2,0.5,3,-1.0
我家客,2,2,0.5,3,-1.0
我家徒弟,2,2,0.5,4,-1.0
我家的,2,2,1.0,3,0.0
我家老,2,2,0.5,3,-1.0
我将,2,2,0.5,2,-1.0
我屠龙,2,2,0.5,3,-1.0
我已,2,2,0.5,2,-1.0
我师兄,2,2,0.5,3,-1.0
我开摆,2,2,1.0,3,1.0
我徒,2,2,0.5,2,1.0
我必须,2,2,0.5,3,-1.0
我快,2,2,1.0,2,0.0
我怎么办,2,2,0.5,4,-1.0
我怎么当上,2,2,1.0,5,0.0
我想做个好人,2,2,1.0,6,-1.0
我意,2,2,1.0,2,0.0
我慕容复,2,2,1.0,4,-1.0
我成为,2,2,0.5,3,-1.0
我成了一,2,2,0.5,4,-1.0
我成了神,2,2,1.0,4,0.0
我成了顶流,2,2,0.0,5,-1.0
我才不是,2,2,0.5,4,-1.0
我才不要,2,2,0.5,4,-1.0
我才几,2,2,0.5,3,-1.0
我技能,2,2,0.5,3,-1.0
我抢了,2,2,0.5,3,-1.0
我拍,2,2,0.5,2,-1.0
我捡,2,2,0.5,2,-1.0
我提,2,2,1.0,2,1.0
我教,2,2,0.5,2,-1.0
我明,2,2,0.5,2,-1.0
我是仙,2,2,1.0,3,-1.0
我是修仙,2,2,0.5,4,1.0
我是反派,2,2,0.0,4,-1.0
我是天,2,2,1.0,3,1.0
我是异界,2,2,0.5,4,-1.0
我是真,2,2,0.5,3,-1.0
我是秦,2,2,1.0,3,0.0
我有一个大,2,2,0.5,5,-1.0
我有一个游戏,2,2,0.5,6,-1.0
我有一张,2,2,0.5,4,-1.0
我有一棵,2,2,0.5,4,-1.0
我有三,2,2,0.5,3,-1.0
我有无数神,2,2,0.5,5,-1.0
我有无限,2,2,0.5,4,-1.0
我有装备栏,2,2,1.0,5,-1.0
我杀,2,2,1.0,2,0.0
我来自,2,2,0.5,3,-1.0
我正,2,2,1.0,2,0.0
我每月,2,2,0.5,3,-1.0
我没穿越,2,2,1.0,4,0.0
我满,2,2,0.5,2,-1.0
我炼,2,2,1.0,2,0.0
我生,2,2,1.0,2,1.0
我的中,2,2,1.0,3,0.0
我的书,2,2,1.0,3,0.0
我的人生,2,2,0.5,4,-1.0
我的人籍,2,2,1.0,4,0.0
我的修道,2,2,0.5,4,-1.0
我的光,2,2,0.5,3,-1.0
我的兵种,2,2,0.5,4,-1.0
我的剑,2,2,0.5,3,-1.0
我的卡,2,2,0.5,3,-1.0
我的原始,2,2,0.5,4,1.0
我的大,2,2,0.5,3,-1.0
我的天赋,2,2,0.5,4,-1.0
我的夫人,2,2,0.5,4,-1.0
我的头,2,2,1.0,3,0.0
我的女友是恶,2,2,0.5,6,-1.0
我的妹妹,2,2,0.5,4,-1.0
我的姐,2,2,0.5,3,-1.0
我的姑,2,2,0.5,3,-1.0
我的学,2,2,0.5,3,-1.0
我的尸,2,2,1.0,3,0.0
我的属性,2,2,0.5,4,-1.0
我的师父,2,2,0.5,4,-1.0
我的异,2,2,0.5,3,-1.0
我的影,2,2,0.5,3,-1.0
我的御兽,2,2,0.5,4,-1.0
我的忍术,2,2,0.5,4,-1.0
我的恋爱,2,2,0.5,4,-1.0
我的悟性,2,2,0.5,4,-1.0
我的情报,2,2,0.5,4,-1.0
我的成就,2,2,0.5,4,-1.0
我的手,2,2,0.5,3,-1.0
我的投,2,2,0.5,3,-1.0
我的文艺时代,2,2,0.0,6,-1.0
我的日,2,2,1.0,3,0.0
我的时代,2,2,0.0,4,-1.0
我的时空,2,2,0.5,4,-1.0
我的明星,2,2,0.5,4,-1.0
我的末世,2,2,0.5,4,-1.0
我的末日,2,2,0.5,4,-1.0
我的梦境,2,2,0.5,4,-1.0
我的武道,2,2,0.5,4,-1.0
我的物品能升级,2,2,0.0,7,-1.0
我的生活,2,2,0.5,4,-1.0
我的粉丝,2,2,0.5,4,-1.0
我的职业面板,2,2,0.5,6,-1.0
我的舅舅,2,2,0.5,4,-1.0
我的艺人,2,2,0.5,4,-1.0
我的谍战,2,2,0.5,4,-1.0
我的身份,2,2,0.5,4,-1.0
我的道,2,2,1.0,3,0.0
我的邻居,2,2,0.5,4,-1.0
我的重生,2,2,0.5,4,-1.0
我的金,2,2,0.5,3,-1.0
我的青,2,2,0.5,3,-1.0
我的魔法,2,2,0.5,4,-1.0
我直接,2,2,0.5,3,-1.0
我真不想当天,2,2,0.5,6,-1.0
我真不是大,2,2,0.5,5,-1.0
我真得控制你了,2,2,0.0,7,-1.0
我真是大,2,2,0.5,4,-1.0
我真是联盟职业选手,2,2,0.0,9,-1.0
我真没有,2,2,0.5,4,-1.0
我真的不是,2,2,0.5,5,-1.0
我真的只想,2,2,0.5,5,-1.0
我真的是正,2,2,0.5,5,-1.0
我真要,2,2,0.5,3,-1.0
我神明,2,2,0.5,3,-1.0
我种田,2,2,1.0,3,-1.0
我竟成了,2,2,1.0,4,1.0
我绑,2,2,0.5,2,-1.0
我给,2,2,0.5,2,-1.0
我绝不当,2,2,1.0,4,0.0
我继承了游戏里的,2,2,0.5,8,-1.0
我编造,2,2,1.0,3,0.0
我老婆是天,2,2,0.5,5,-1.0
我考,2,2,1.0,2,1.0
我肉,2,2,1.0,2,1.0
我能升级,2,2,0.5,4,-1.0
我能召唤,2,2,0.5,4,-1.0
我能回到,2,2,0.5,4,-1.0
我能无限,2,2,0.5,4,-1.0
我获得,2,2,0.5,3,-1.0
我被曝光了,2,2,1.0,5,-1.0
我被霍格沃茨,2,2,1.0,6,0.0
我要死了,2,2,0.0,4,-1.0
我觉醒了,2,2,0.5,4,-1.0
我赐,2,2,1.0,2,1.0
我超,2,2,0.5,2,1.0
我越,2,2,0.5,2,1.0
我躺,2,2,1.0,2,1.0
我这是,2,2,0.5,3,-1.0
我进入,2,2,0.5,3,-1.0
我马,2,2,1.0,2,1.0
戒指,2,2,1.0,2,0.0
战争游戏,2,2,0.5,4,-1.0
战争领主,2,2,1.0,4,0.0
战五,2,2,0.5,2,1.0
战力,2,2,1.0,2,0.0
战地,2,2,0.5,2,-1.0
战无,2,2,0.5,2,1.0
战舰,2,2,0.5,2,-1.0
房东,2,2,0.5,2,-1.0
房产大,2,2,0.5,3,-1.0
房间,2,2,1.0,2,1.0
扉间,2,2,0.5,2,1.0
手天,2,2,0.5,2,1.0
手开始的,2,2,0.5,4,1.0
手艺人,2,2,1.0,3,-1.0
才出道,2,2,0.5,3,-1.0
才开,2,2,0.5,2,1.0
才知,2,2,1.0,2,1.0
才艺,2,2,0.5,2,-1.0
打下一个,2,2,0.5,4,1.0
打倒,2,2,1.0,2,0.0
打天,2,2,0.5,2,1.0
打扰,2,2,0.5,2,1.0
打游戏,2,2,1.0,3,0.0
打破,2,2,0.5,2,1.0
打网球啊,2,2,0.5,4,-1.0
打职业啊,2,2,0.5,4,-1.0
打造完美,2,2,0.5,4,1.0
打造最强,2,2,0.5,4,-1.0
打造火影,2,2,1.0,4,0.0
打铁,2,2,1.0,2,0.0
托身,2,2,0.5,2,-1.0
执掌天,2,2,0.5,3,-1.0
扶摇,2,2,1.0,2,-1.0
承包商,2,2,0.5,3,-1.0
技师,2,2,0.5,2,-1.0
技开始,2,2,0.5,3,-1.0
技术,2,2,1.0,2,1.0
技能无,2,2,1.0,3,0.0
技能树,2,2,0.5,3,-1.0
技能点,2,2,0.5,3,-1.0
把低武练成了仙武,2,2,0.5,8,-1.0
把头,2,2,1.0,2,0.0
把我,2,2,1.0,2,1.0
把法官送进去了,2,2,1.0,7,-1.0
抗战之,2,2,0.5,3,-1.0
抗日之铁血,2,2,0.5,5,-1.0
护人,2,2,0.5,2,-1.0
报告,2,2,1.0,2,-1.0
抽到,2,2,0.5,2,1.0
抽卡成,2,2,0.5,3,-1.0
抽取,2,2,1.0,2,0.0
拍戏,2,2,1.0,2,0.0
拍烂片,2,2,1.0,3,0.0
拒绝后,2,2,0.5,3,-1.0
拔刀,2,2,1.0,2,0.0
拜师九叔,2,2,1.0,4,0.0
拜见,2,2,0.5,2,-1.0
择日,2,2,0.5,2,-1.0
拳之,2,2,0.5,2,-1.0
拳坛,2,2,0.5,2,-1.0
拳愿,2,2,1.0,2,0.0
拷问,2,2,0.5,2,1.0
拼搏年代,2,2,0.0,4,-1.0
指环王,2,2,1.0,3,0.0
挖了,2,2,0.5,2,1.0
挖出来,2,2,1.0,3,0.0
挖矿,2,2,1.0,2,0.0
捡了一,2,2,0.5,3,-1.0
捡到一个,2,2,0.5,4,-1.0
捡到一只,2,2,0.5,4,-1.0
掀起,2,2,0.5,2,1.0
掉了,2,2,0.5,2,-1.0
掉宝,2,2,0.5,2,-1.0
掌控时,2,2,1.0,3,0.0
掌控者,2,2,0.5,3,-1.0
掌教,2,2,0.5,2,1.0
接地气,2,2,0.5,3,-1.0
推了,2,2,0.5,2,1.0
提供,2,2,0.5,2,1.0
提督,2,2,0.5,2,-1.0
提示,2,2,0.5,2,-1.0
搞科,2,2,0.5,2,1.0
搭档,2,2,1.0,2,0.0
摄政天下,2,2,0.0,4,-1.0
摸底,2,2,1.0,2,1.0
摸鱼的日子,2,2,0.5,5,-1.0
收了,2,2,0.5,2,1.0
收容,2,2,0.5,2,1.0
收租,2,2,1.0,2,1.0
收集,2,2,0.5,2,1.0
改命,2,2,1.0,2,0.0
放开那个,2,2,0.5,4,-1.0
放牧,2,2,0.5,2,1.0
救世主啊,2,2,0.5,4,-1.0
救赎,2,2,1.0,2,0.0
教你们,2,2,0.5,3,1.0
教员,2,2,0.5,2,-1.0
教太子,2,2,1.0,3,1.0
教学,2,2,0.5,2,-1.0
数值,2,2,0.5,2,1.0
数学,2,2,1.0,2,0.0
整活儿,2,2,1.0,3,1.0
整蛊,2,2,0.5,2,-1.0
整顿,2,2,1.0,2,1.0
文体,2,2,0.5,2,-1.0
文圣,2,2,0.5,2,-1.0
文坛,2,2,1.0,2,0.0
文娱从,2,2,0.5,3,-1.0
文娱大,2,2,1.0,3,0.0
文字,2,2,0.5,2,1.0
文盲,2,2,0.5,2,1.0
斗破苍穹,2,2,1.0,4,-1.0
斗罗之我的武魂是,2,2,0.5,8,-1.0
斗罗大陆之,2,2,1.0,5,0.0
斩妖除魔,2,2,0.5,4,1.0
斩杀线,2,2,1.0,3,0.0
斩鬼神,2,2,0.5,3,-1.0
斯的,2,2,0.5,2,1.0
新一,2,2,0.5,2,1.0
新三国,2,2,1.0,3,0.0
新兵,2,2,1.0,2,0.0
新手村,2,2,1.0,3,0.0
新明,2,2,1.0,2,0.0
新警,2,2,1.0,2,0.0
方丈,2,2,0.5,2,-1.0
方寸,2,2,1.0,2,0.0
方式,2,2,0.5,2,-1.0
方知是,2,2,0.5,3,-1.0
施法,2,2,1.0,2,0.0
旁白,2,2,1.0,2,0.0
旁门左道,2,2,1.0,4,0.0
旅行者,2,2,0.5,3,-1.0
旅途,2,2,0.5,2,-1.0
族大,2,2,0.5,2,1.0
族无,2,2,0.5,2,1.0
无上仙,2,2,1.0,3,0.0
无上天,2,2,1.0,3,0.0
无人不,2,2,0.5,3,1.0
无妖,2,2,0.5,2,-1.0
无意,2,2,0.5,2,1.0
无所,2,2,1.0,2,1.0
无敌天,2,2,0.5,3,-1.0
无数个我同时,2,2,0.5,6,-1.0
无良,2,2,0.5,2,-1.0
无量,2,2,1.0,2,0.0
无间地狱,2,2,1.0,4,0.0
无间道,2,2,1.0,3,0.0
无限制,2,2,0.5,3,-1.0
无限刷,2,2,1.0,3,0.0
无限合成,2,2,1.0,4,0.0
无限就职,2,2,1.0,4,-1.0
无限恐怖之,2,2,0.5,5,-1.0
无限战,2,2,1.0,3,0.0
无限流,2,2,1.0,3,0.0
无限的,2,2,0.5,3,1.0
无限轮回,2,2,1.0,4,-1.0
日超,2,2,0.5,2,1.0
日重,2,2,0.5,2,1.0
旧日之,2,2,1.0,3,0.0
旧日支配者,2,2,1.0,5,0.0
时不,2,2,0.5,2,1.0
时代变了,2,2,0.0,4,-1.0
时代巨,2,2,0.5,3,-1.0
时候,2,2,0.5,2,1.0
时归,2,2,0.5,2,-1.0
时空穿越,2,2,1.0,4,0.0
时空酒馆,2,2,1.0,4,-1.0
昆仑,2,2,0.5,2,-1.0
明不,2,2,0.5,2,1.0
明君,2,2,0.5,2,-1.0
明很,2,2,0.5,2,1.0
明日之,2,2,0.5,3,-1.0
明明是,2,2,1.0,3,0.0
明明超强却,2,2,1.0,5,1.0
明星爱,2,2,0.5,3,1.0
明星老婆,2,2,1.0,4,0.0
明朝当暴君,2,2,0.5,5,-1.0
明珠,2,2,1.0,2,0.0
星之主,2,2,0.5,3,-1.0
星人,2,2,0.5,2,-1.0
星传奇,2,2,0.5,3,-1.0
星夫,2,2,0.5,2,1.0
星女,2,2,0.5,2,1.0
星奶爸,2,2,0.5,3,-1.0
星很,2,2,0.5,2,1.0
星战,2,2,0.5,2,-1.0
星有,2,2,0.5,2,1.0
星来,2,2,0.5,2,1.0
星级,2,2,1.0,2,0.0
星门,2,2,1.0,2,-1.0
星际争霸,2,2,1.0,4,-1.0
星际战场,2,2,1.0,4,0.0
春光,2,2,1.0,2,0.0
春色,2,2,0.5,2,-1.0
春风,2,2,1.0,2,0.0
昭烈,2,2,1.0,2,1.0
是为了,2,2,0.5,3,1.0
是二,2,2,0.5,2,1.0
是人类,2,2,0.5,3,-1.0
是人间,2,2,1.0,3,1.0
是什么鬼,2,2,0.5,4,-1.0
是你们,2,2,1.0,3,0.0
是全能大,2,2,0.5,4,1.0
是剑仙,2,2,0.5,3,-1.0
是剑神,2,2,0.5,3,-1.0
是千,2,2,0.5,2,1.0
是卧底,2,2,1.0,3,0.0
是在,2,2,0.5,2,1.0
是地球,2,2,1.0,3,0.0
是天仙妈,2,2,0.5,4,-1.0
是天命,2,2,1.0,3,0.0
是天王,2,2,0.5,3,-1.0
是如,2,2,0.5,2,1.0
是妖怪,2,2,0.5,3,-1.0
是学霸,2,2,0.5,3,-1.0
是宝可梦,2,2,1.0,4,0.0
是富二代,2,2,0.5,4,-1.0
是封神,2,2,0.5,3,-1.0
是小,2,2,1.0,2,1.0
是巨星,2,2,0.5,3,-1.0
是幕后大佬,2,2,0.5,5,-1.0
是怪物,2,2,1.0,3,0.0
是恋爱,2,2,0.5,3,1.0
是战,2,2,0.5,2,1.0
是抽象,2,2,0.5,3,1.0
是曹操,2,2,1.0,3,0.0
是李,2,2,0.5,2,1.0
是来,2,2,0.5,2,1.0
是模,2,2,0.5,2,1.0
是正经,2,2,0.5,3,1.0
是武,2,2,0.5,2,1.0
是没人要,2,2,0.5,4,-1.0
是活阎王,2,2,0.5,4,-1.0
是深,2,2,0.5,2,1.0
是玩,2,2,0.5,2,1.0
是皇,2,2,0.5,2,1.0
是神明,2,2,1.0,3,0.0
是神话,2,2,0.5,3,1.0
是穿,2,2,0.5,2,1.0
是篮球之神,2,2,1.0,5,0.0
是精神病,2,2,0.5,4,-1.0
是系统,2,2,0.5,3,1.0
是绝,2,2,0.5,2,1.0
是老,2,2,0.5,2,1.0
是西游,2,2,0.5,3,-1.0
是说,2,2,0.5,2,1.0
是谁,2,2,0.5,2,-1.0
是道,2,2,1.0,2,0.0
是邪神,2,2,0.5,3,-1.0
是阴间,2,2,1.0,3,0.0
是魔教教主,2,2,0.5,5,-1.0
晚年,2,2,0.5,2,-1.0
晚明,2,2,1.0,2,-1.0
晚清,2,2,1.0,2,0.0
普罗,2,2,1.0,2,0.0
普通,2,2,0.5,2,1.0
智能,2,2,0.5,2,-1.0
暗主宰,2,2,0.5,3,-1.0
暗之,2,2,1.0,2,0.0
暗部,2,2,1.0,2,1.0
暴力,2,2,1.0,2,0.0
暴风,2,2,1.0,2,0.0
曙光,2,2,0.5,2,-1.0
曹贼,2,2,1.0,2,0.0
曾孙女,2,2,1.0,3,0.0
最初,2,2,0.5,2,-1.0
最后的地球,2,2,0.5,5,-1.0
最强神话,2,2,1.0,4,0.0
最强肉,2,2,0.5,3,1.0
最强装,2,2,1.0,3,0.0
最狠暴君,2,2,0.5,4,-1.0
最长,2,2,0.5,2,-1.0
最高,2,2,1.0,2,0.0
月明,2,2,1.0,2,0.0
有些,2,2,0.5,2,1.0
有亿点,2,2,0.5,3,1.0
有外挂,2,2,1.0,3,1.0
有大帝之,2,2,0.5,4,1.0
有大问题,2,2,0.5,4,-1.0
有奖励,2,2,0.5,3,-1.0
有套房,2,2,0.5,3,-1.0
有妖气,2,2,1.0,3,0.0
有座,2,2,0.5,2,1.0
有时,2,2,0.5,2,1.0
有点不对劲,2,2,0.5,5,-1.0
有点稳,2,2,0.5,3,-1.0
有特,2,2,0.5,2,1.0
有福,2,2,0.5,2,-1.0
有红警基地,2,2,0.5,5,1.0
有血条,2,2,1.0,3,0.0
有责,2,2,1.0,2,0.0
有道,2,2,0.5,2,1.0
有那么,2,2,0.5,3,1.0
朕又,2,2,0.5,2,-1.0
朕真,2,2,0.5,2,-1.0
望族,2,2,0.5,2,-1.0
望清单,2,2,0.5,3,-1.0
朝九晚五,2,2,0.0,4,-1.0
朝完美,2,2,0.5,3,1.0
朝廷鹰犬,2,2,0.5,4,-1.0
木匠皇帝,2,2,0.5,4,-1.0
木叶之最强,2,2,0.5,5,-1.0
未来可期,2,2,1.0,4,-1.0
未来的,2,2,0.5,3,1.0
末世重生,2,2,0.5,4,-1.0
末日从,2,2,1.0,3,0.0
末日文,2,2,0.5,3,1.0
末法时代的,2,2,0.5,5,-1.0
本后,2,2,1.0,2,1.0
本座,2,2,0.5,2,-1.0
术之,2,2,0.5,2,1.0
术没有上限,2,2,0.5,5,-1.0
术直播间,2,2,0.5,4,-1.0
朱门,2,2,0.5,2,-1.0
机神,2,2,1.0,2,0.0
朽世,2,2,0.5,2,1.0
杀我,2,2,0.5,2,-1.0
杀星,2,2,1.0,2,1.0
杀疯了,2,2,0.5,3,-1.0
杀神,2,2,1.0,2,-1.0
杂鱼,2,2,1.0,2,1.0
李云龙,2,2,1.0,3,0.0
李承乾,2,2,1.0,3,1.0
李相赫,2,2,1.0,3,1.0
村的,2,2,0.5,2,1.0
来大,2,2,0.5,2,1.0
来当,2,2,0.5,2,1.0
来打,2,2,0.5,2,1.0
来求,2,2,0.5,2,1.0
来自未来,2,2,1.0,4,0.0
板的,2,2,0.5,2,1.0
极传,2,2,0.5,2,1.0
极品修真,2,2,0.5,4,-1.0
极品天,2,2,0.5,3,-1.0
极品直播之,2,2,0.5,5,-1.0
极天,2,2,0.5,2,1.0
极拳,2,2,1.0,2,0.0
林的,2,2,0.5,2,1.0
枪火,2,2,1.0,2,0.0
某科学的,2,2,0.5,4,-1.0
柯南里的,2,2,0.5,4,-1.0
校园,2,2,1.0,2,0.0
校教,2,2,0.5,2,1.0
校的,2,2,0.5,2,1.0
根本,2,2,0.5,2,1.0
格开始,2,2,1.0,3,0.0
格温蜘蛛,2,2,1.0,4,0.0
梅西,2,2,1.0,2,1.0
梦大师,2,2,0.5,3,-1.0
梦幻西游,2,2,0.5,4,-1.0
梦时代,2,2,0.5,3,-1.0
械主宰,2,2,0.5,3,-1.0
检察官,2,2,0.5,3,-1.0
楚氏,2,2,0.5,2,-1.0
概念神,2,2,1.0,3,-1.0
模拟成,2,2,1.0,3,0.0
模拟长生路,2,2,0.5,5,-1.0
模板开始,2,2,0.5,4,-1.0
横刀,2,2,0.5,2,-1.0
横推万界,2,2,1.0,4,-1.0
横推从,2,2,0.5,3,-1.0
横练,2,2,1.0,2,0.0
次元壁,2,2,0.5,3,-1.0
次元聊天群,2,2,0.5,5,-1.0
欺诈,2,2,1.0,2,1.0
歌土,2,2,0.5,2,-1.0
歌手开始,2,2,0.5,4,-1.0
正常玩,2,2,0.5,3,1.0
正得发邪,2,2,0.5,4,-1.0
正德,2,2,1.0,2,0.0
正法,2,2,0.5,2,-1.0
正派,2,2,1.0,2,0.0
正能量,2,2,0.5,3,-1.0
此人,2,2,0.5,2,-1.0
此刻,2,2,1.0,2,1.0
武不,2,2,0.5,2,1.0
武侠世界大,2,2,0.5,5,-1.0
武侠仙侠世界,2,2,0.5,6,-1.0
武侠江湖,2,2,0.5,4,-1.0
武僧在,2,2,0.5,3,1.0
武圣从,2,2,0.5,3,-1.0
武士,2,2,0.5,2,-1.0
武太,2,2,0.5,2,1.0
武帝,2,2,0.5,2,-1.0
武德充沛,2,2,1.0,4,0.0
武林盟主,2,2,0.5,4,-1.0
武林神话,2,2,0.5,4,-1.0
武王,2,2,1.0,2,0.0
武纪元,2,2,0.5,3,-1.0
武装,2,2,1.0,2,0.0
武道从,2,2,1.0,3,0.0
武道天,2,2,1.0,3,0.0
武道登神,2,2,1.0,4,-1.0
武道长生,2,2,1.0,4,-1.0
武魂殿,2,2,1.0,3,1.0
