word,count,independent,bind,len,compound_entropy,cohesion
我种田,2,2,1.0,3,-1.0,1.6098
我竟成了,2,2,1.0,4,1.0,5.0692
我绑,2,2,0.5,2,-1.0,3.0692
我继承了游戏里的,2,2,0.5,8,-1.0,5.0692
我老婆是天,2,2,0.5,5,-1.0,4.4671
我考,2,2,1.0,2,1.0,2.3688
我能升级,2,2,0.5,4,-1.0,3.2619
我能召唤,2,2,0.5,4,-1.0,5.0692
我能回到,2,2,0.5,4,-1.0,5.0692
我能无限,2,2,0.5,4,-1.0,4.0692
我获得,2,2,0.5,3,-1.0,2.0692
我被曝光了,2,2,1.0,5,-1.0,4.4843
我要死了,2,2,0.0,4,-1.0,5.0692
我觉醒了,2,2,0.5,4,-1.0,5.0692
我赐,2,2,1.0,2,1.0,4.0692
我躺,2,2,1.0,2,1.0,3.0692
我这是,2,2,0.5,3,-1.0,3.2619
我进入,2,2,0.5,3,-1.0,3.0692
战争游戏,2,2,0.5,4,-1.0,5.7993
战五,2,2,0.5,2,1.0,3.973
战地,2,2,0.5,2,-1.0,2.6862
战无,2,2,0.5,2,1.0,1.5347
战舰,2,2,0.5,2,-1.0,5.6169
房东,2,2,0.5,2,-1.0,6.0547
房产大,2,2,0.5,3,-1.0,6.295
房间,2,2,1.0,2,1.0,6.1036
扉间,2,2,0.5,2,1.0,9.4959
手开始的,2,2,0.5,4,1.0,3.7327
手艺人,2,2,1.0,3,-1.0,6.5084
才出道,2,2,0.5,3,-1.0,7.6488
才知,2,2,1.0,2,1.0,5.2105
才艺,2,2,0.5,2,-1.0,4.852
打下一个,2,2,0.5,4,1.0,7.7589
打扰,2,2,0.5,2,1.0,9.3997
打破,2,2,0.5,2,1.0,4.7272
打网球啊,2,2,0.5,4,-1.0,9.3389
打职业啊,2,2,0.5,4,-1.0,8.017
打造完美,2,2,0.5,4,1.0,7.7148
打造最强,2,2,0.5,4,-1.0,6.216
托身,2,2,0.5,2,-1.0,7.445
执掌天,2,2,0.5,3,-1.0,5.1452
扶摇,2,2,1.0,2,-1.0,12.7689
承包商,2,2,0.5,3,-1.0,9.8944
技师,2,2,0.5,2,-1.0,1.8978
技术,2,2,1.0,2,1.0,4.0022
技能树,2,2,0.5,3,-1.0,8.0933
技能点,2,2,0.5,3,-1.0,6.0229
把低武练成了仙武,2,2,0.5,8,-1.0,7.9165
把法官送进去了,2,2,1.0,7,-1.0,6.7993
抗战之,2,2,0.5,3,-1.0,3.8446
抗日之铁血,2,2,0.5,5,-1.0,10.3241
护人,2,2,0.5,2,-1.0,4.1864
报告,2,2,1.0,2,-1.0,9.2246
抽到,2,2,0.5,2,1.0,4.429
抽卡成,2,2,0.5,3,-1.0,5.2181
拒绝后,2,2,0.5,3,-1.0,7.0229
拜见,2,2,0.5,2,-1.0,7.9615
择日,2,2,0.5,2,-1.0,5.8547
拳之,2,2,0.5,2,-1.0,2.1747
拳坛,2,2,0.5,2,-1.0,7.2246
拷问,2,2,0.5,2,1.0,10.5126
拼搏年代,2,2,0.0,4,-1.0,8.2384
挖了,2,2,0.5,2,1.0,4.3398
捡了一,2,2,0.5,3,-1.0,6.5627
捡到一个,2,2,0.5,4,-1.0,6.1739
捡到一只,2,2,0.5,4,-1.0,7.3095
掀起,2,2,0.5,2,1.0,9.0501
掉了,2,2,0.5,2,-1.0,4.2143
掉宝,2,2,0.5,2,-1.0,7.2878
掌控者,2,2,0.5,3,-1.0,6.8835
掌教,2,2,0.5,2,1.0,5.2246
接地气,2,2,0.5,3,-1.0,9.9846
推了,2,2,0.5,2,1.0,3.4773
提供,2,2,0.5,2,1.0,7.71
提督,2,2,0.5,2,-1.0,9.0319
提示,2,2,0.5,2,-1.0,9.6169
搞科,2,2,0.5,2,1.0,6.8487
摄政天下,2,2,0.0,4,-1.0,8.8095
摸底,2,2,1.0,2,1.0,9.0319
摸鱼的日子,2,2,0.5,5,-1.0,7.973
收了,2,2,0.5,2,1.0,2.8924
收容,2,2,0.5,2,1.0,8.71
收租,2,2,1.0,2,1.0,10.0319
收集,2,2,0.5,2,1.0,9.2246
放开那个,2,2,0.5,4,-1.0,7.7589
放牧,2,2,0.5,2,1.0,9.0319
救世主啊,2,2,0.5,4,-1.0,6.8795
教你们,2,2,0.5,3,1.0,6.2664
教员,2,2,0.5,2,-1.0,5.1839
教太子,2,2,1.0,3,1.0,6.1059
教学,2,2,0.5,2,-1.0,3.0685
数值,2,2,0.5,2,1.0,9.3539
整活儿,2,2,1.0,3,1.0,9.6909
整蛊,2,2,0.5,2,-1.0,9.862
整顿,2,2,1.0,2,1.0,11.447
文体,2,2,0.5,2,-1.0,4.5449
文圣,2,2,0.5,2,-1.0,3.0912
文娱从,2,2,0.5,3,-1.0,2.5133
文字,2,2,0.5,2,1.0,7.2611
文盲,2,2,0.5,2,1.0,7.7465
斗破苍穹,2,2,1.0,4,-1.0,8.1739
斗罗之我的武魂是,2,2,0.5,8,-1.0,7.0229
斩妖除魔,2,2,0.5,4,1.0,8.044
斩鬼神,2,2,0.5,3,-1.0,6.6057
斯的,2,2,0.5,2,1.0,1.7136
新一,2,2,0.5,2,1.0,2.3403
方丈,2,2,0.5,2,-1.0,9.2246
方式,2,2,0.5,2,-1.0,8.1091
方知是,2,2,0.5,3,-1.0,6.438
旅行者,2,2,0.5,3,-1.0,7.0762
旅途,2,2,0.5,2,-1.0,6.936
族无,2,2,0.5,2,1.0,2.4644
无人不,2,2,0.5,3,1.0,6.5347
无妖,2,2,0.5,2,-1.0,1.9619
无意,2,2,0.5,2,1.0,4.3972
无所,2,2,1.0,2,1.0,4.3972
无敌天,2,2,0.5,3,-1.0,1.5364
无数个我同时,2,2,0.5,6,-1.0,7.8567
无良,2,2,0.5,2,-1.0,4.2128
无限制,2,2,0.5,3,-1.0,4.6665
无限就职,2,2,1.0,4,-1.0,7.8567
无限恐怖之,2,2,0.5,5,-1.0,5.719
无限轮回,2,2,1.0,4,-1.0,5.6385
日超,2,2,0.5,2,1.0,1.8137
时代变了,2,2,0.0,4,-1.0,6.7993
时代巨,2,2,0.5,3,-1.0,4.2972
时候,2,2,0.5,2,1.0,8.4153
时归,2,2,0.5,2,-1.0,4.0229
时空酒馆,2,2,1.0,4,-1.0,8.4153
昆仑,2,2,0.5,2,-1.0,14.9388
明君,2,2,0.5,2,-1.0,2.438
明很,2,2,0.5,2,1.0,3.5465
明日之,2,2,0.5,3,-1.0,4.9821
明明超强却,2,2,1.0,5,1.0,7.5465
明星爱,2,2,0.5,3,1.0,5.0338
明朝当暴君,2,2,0.5,5,-1.0,7.5465
星之主,2,2,0.5,3,-1.0,4.0808
星传奇,2,2,0.5,3,-1.0,3.7294
星夫,2,2,0.5,2,1.0,3.2109
星奶爸,2,2,0.5,3,-1.0,5.1315
星很,2,2,0.5,2,1.0,3.9388
星战,2,2,0.5,2,-1.0,1.6169
星来,2,2,0.5,2,1.0,1.5813
星门,2,2,1.0,2,-1.0,1.6909
星际争霸,2,2,1.0,4,-1.0,7.9388
春色,2,2,0.5,2,-1.0,6.6604
昭烈,2,2,1.0,2,1.0,11.5465
是为了,2,2,0.5,3,1.0,4.853
是二,2,2,0.5,2,1.0,2.0006
是人类,2,2,0.5,3,-1.0,4.2156
是人间,2,2,1.0,3,1.0,3.6306
是什么鬼,2,2,0.5,4,-1.0,3.4994
是全能大,2,2,0.5,4,1.0,6.0229
是剑仙,2,2,0.5,3,-1.0,3.6306
是剑神,2,2,0.5,3,-1.0,5.0207
是千,2,2,0.5,2,1.0,2.0457
是天仙妈,2,2,0.5,4,-1.0,7.0229
是天王,2,2,0.5,3,-1.0,4.2156
是如,2,2,0.5,2,1.0,3.4994
是妖怪,2,2,0.5,3,-1.0,4.853
是学霸,2,2,0.5,3,-1.0,2.701
是富二代,2,2,0.5,4,-1.0,6.0229
是封神,2,2,0.5,3,-1.0,3.5635
是巨星,2,2,0.5,3,-1.0,2.775
是幕后大佬,2,2,0.5,5,-1.0,6.438
是恋爱,2,2,0.5,3,1.0,2.8937
是抽象,2,2,0.5,3,1.0,5.701
是李,2,2,0.5,2,1.0,3.3225
是模,2,2,0.5,2,1.0,1.7375
是正经,2,2,0.5,3,1.0,3.9355
是没人要,2,2,0.5,4,-1.0,7.0229
是活阎王,2,2,0.5,4,-1.0,7.0229
是深,2,2,0.5,2,1.0,2.701
是玩,2,2,0.5,2,1.0,1.5967
是神话,2,2,0.5,3,1.0,2.1161
是精神病,2,2,0.5,4,-1.0,5.0229
是绝,2,2,0.5,2,1.0,1.9569
是西游,2,2,0.5,3,-1.0,2.4684
是谁,2,2,0.5,2,-1.0,2.2156
是邪神,2,2,0.5,3,-1.0,4.853
是魔教教主,2,2,0.5,5,-1.0,6.438
晚年,2,2,0.5,2,-1.0,5.1234
晚明,2,2,1.0,2,-1.0,4.459
普通,2,2,0.5,2,1.0,8.0933
智能,2,2,0.5,2,-1.0,3.9872
暗主宰,2,2,0.5,3,-1.0,8.4876
暗部,2,2,1.0,2,1.0,8.71
曙光,2,2,0.5,2,-1.0,9.4959
最初,2,2,0.5,2,-1.0,5.9963
最后的地球,2,2,0.5,5,-1.0,8.9054
最强肉,2,2,0.5,3,1.0,6.3315
最狠暴君,2,2,0.5,4,-1.0,8.9963
最长,2,2,0.5,2,-1.0,2.2215
有些,2,2,0.5,2,1.0,4.6345
有亿点,2,2,0.5,3,1.0,7.2194
有外挂,2,2,1.0,3,1.0,5.104
有大帝之,2,2,0.5,4,1.0,6.304
有大问题,2,2,0.5,4,-1.0,7.8044
有奖励,2,2,0.5,3,-1.0,5.4825
有套房,2,2,0.5,3,-1.0,7.8044
有座,2,2,0.5,2,1.0,3.519
有点不对劲,2,2,0.5,5,-1.0,7.8044
有点稳,2,2,0.5,3,-1.0,7.8044
有特,2,2,0.5,2,1.0,3.132
有福,2,2,0.5,2,-1.0,3.76
有红警基地,2,2,0.5,5,1.0,7.8044
有那么,2,2,0.5,3,1.0,7.8044
朕又,2,2,0.5,2,-1.0,7.8303
朕真,2,2,0.5,2,-1.0,4.5387
望族,2,2,0.5,2,-1.0,6.7391
望清单,2,2,0.5,3,-1.0,11.0319
朝九晚五,2,2,0.0,4,-1.0,9.71
朝完美,2,2,0.5,3,1.0,6.1864
朝廷鹰犬,2,2,0.5,4,-1.0,9.71
木匠皇帝,2,2,0.5,4,-1.0,8.2593
木叶之最强,2,2,0.5,5,-1.0,7.0319
未来可期,2,2,1.0,4,-1.0,10.7689
未来的,2,2,0.5,3,1.0,1.9587
末世重生,2,2,0.5,4,-1.0,3.0633
末日文,2,2,0.5,3,1.0,5.368
末法时代的,2,2,0.5,5,-1.0,4.7136
本后,2,2,1.0,2,1.0,3.3791
本座,2,2,0.5,2,-1.0,5.4246
术没有上限,2,2,0.5,5,-1.0,8.295
术直播间,2,2,0.5,4,-1.0,7.447
朱门,2,2,0.5,2,-1.0,4.8329
朽世,2,2,0.5,2,1.0,4.7251
杀星,2,2,1.0,2,1.0,3.0081
杀疯了,2,2,0.5,3,-1.0,6.7993
杀神,2,2,1.0,2,-1.0,1.6749
杂鱼,2,2,1.0,2,1.0,9.3766
李承乾,2,2,1.0,3,1.0,11.2384
李相赫,2,2,1.0,3,1.0,11.2384
村的,2,2,0.5,2,1.0,2.3213
来当,2,2,0.5,2,1.0,1.7048
来打,2,2,0.5,2,1.0,3.0421
来求,2,2,0.5,2,1.0,3.9666
极传,2,2,0.5,2,1.0,4.3033
极品修真,2,2,0.5,4,-1.0,8.0623
极品天,2,2,0.5,3,-1.0,3.1452
极品直播之,2,2,0.5,5,-1.0,6.304
林的,2,2,0.5,2,1.0,1.9587
某科学的,2,2,0.5,4,-1.0,5.7136
柯南里的,2,2,0.5,4,-1.0,5.7136
校教,2,2,0.5,2,1.0,5.4959
校的,2,2,0.5,2,1.0,1.8556
根本,2,2,0.5,2,1.0,7.5401
梅西,2,2,1.0,2,1.0,6.9905
梦大师,2,2,0.5,3,-1.0,5.6992
梦幻西游,2,2,0.5,4,-1.0,7.922
梦时代,2,2,0.5,3,-1.0,4.4928
械主宰,2,2,0.5,3,-1.0,9.431
检察官,2,2,0.5,3,-1.0,9.8095
楚氏,2,2,0.5,2,-1.0,10.9615
概念神,2,2,1.0,3,-1.0,6.0207
模拟长生路,2,2,0.5,5,-1.0,9.4712
模板开始,2,2,0.5,4,-1.0,3.6782
横刀,2,2,0.5,2,-1.0,6.6814
横推万界,2,2,1.0,4,-1.0,7.1607
横推从,2,2,0.5,3,-1.0,3.6832
次元壁,2,2,0.5,3,-1.0,9.447
次元聊天群,2,2,0.5,5,-1.0,7.6814
欺诈,2,2,1.0,2,1.0,12.3539
歌土,2,2,0.5,2,-1.0,7.8461
歌手开始,2,2,0.5,4,-1.0,5.4856
正常玩,2,2,0.5,3,1.0,6.3426
正得发邪,2,2,0.5,4,-1.0,9.7294
正法,2,2,0.5,2,-1.0,3.363
正能量,2,2,0.5,3,-1.0,9.1444
此人,2,2,0.5,2,-1.0,3.701
此刻,2,2,1.0,2,1.0,9.9615
武侠世界大,2,2,0.5,5,-1.0,3.973
武侠仙侠世界,2,2,0.5,6,-1.0,7.1607
武侠江湖,2,2,0.5,4,-1.0,7.862
武僧在,2,2,0.5,3,1.0,6.4202
武圣从,2,2,0.5,3,-1.0,3.0202
武士,2,2,0.5,2,-1.0,2.707
武太,2,2,0.5,2,1.0,1.678
武林盟主,2,2,0.5,4,-1.0,7.9165
武林神话,2,2,0.5,4,-1.0,7.862
武纪元,2,2,0.5,3,-1.0,4.829
武道登神,2,2,1.0,4,-1.0,6.6057
武道长生,2,2,1.0,4,-1.0,4.6627
武魂殿,2,2,1.0,3,1.0,7.3315
死不,2,2,0.5,2,1.0,1.507
死你们,2,2,0.5,3,-1.0,6.1234
死者,2,2,0.5,2,1.0,3.1556
殷商,2,2,1.0,2,1.0,10.4794
每月一个,2,2,1.0,4,1.0,7.7589
比赛,2,2,1.0,2,1.0,8.2246
氏春秋,2,2,0.5,3,-1.0,10.9615
气仙,2,2,1.0,2,1.0,2.0777
气哭,2,2,1.0,2,1.0,6.7367
气朝,2,2,0.5,2,1.0,4.7558
气逼人,2,2,0.5,3,-1.0,6.5084
水元成,2,2,0.5,3,-1.0,7.3881
求你别,2,2,1.0,3,1.0,9.3241
求我别,2,2,0.5,3,1.0,8.1542
求放过,2,2,0.5,3,-1.0,9.9388
求求你,2,2,0.5,3,-1.0,7.2664
求长生,2,2,0.5,3,-1.0,4.3699
汉子,2,2,0.5,2,-1.0,3.4812
江山美人,2,2,0.5,4,-1.0,5.9234
沙漠,2,2,0.5,2,1.0,13.1315
没有假期,2,2,0.5,4,-1.0,9.3842
没有兴趣,2,2,0.5,4,-1.0,8.7993
没有瓶颈,2,2,0.5,4,-1.0,9.3842
没有英灵的我只能,2,2,0.5,8,-1.0,8.0746
没落网,2,2,0.5,3,-1.0,8.7993
河之上,2,2,0.5,3,-1.0,7.4959
河图,2,2,0.5,2,-1.0,7.0022
泉有,2,2,0.5,2,1.0,5.8044
法修,2,2,0.5,2,1.0,1.5613
法力无边,2,2,0.5,4,-1.0,8.5725
法开始肝,2,2,0.5,4,1.0,6.7651
法无天,2,2,0.5,3,-1.0,5.8822
泡沫时代,2,2,0.5,4,-1.0,8.2384
洗白,2,2,1.0,2,1.0,8.862
活着,2,2,1.0,2,1.0,5.3278
派大,2,2,0.5,2,1.0,1.6803
派的我,2,2,0.5,3,1.0,3.4843
流窜,2,2,0.5,2,-1.0,9.71
流金,2,2,0.5,2,-1.0,4.0953
浪了,2,2,0.5,2,-1.0,3.0988
浪到失联,2,2,0.0,4,-1.0,10.1059
浴血,2,2,0.5,2,-1.0,9.7391
海克斯,2,2,0.5,3,1.0,8.435
海军,2,2,0.5,2,1.0,3.8301
海扬帆,2,2,0.5,3,-1.0,8.435
海提,2,2,0.5,2,1.0,4.698
海贼世界,2,2,0.5,4,-1.0,3.0173
海贼王之,2,2,0.5,4,-1.0,4.4967
消失,2,2,0.5,2,1.0,10.0319
深渊入侵,2,2,0.0,4,-1.0,9.1509
混在漫威,2,2,0.5,4,-1.0,8.2315
混在美,2,2,0.5,3,-1.0,5.9171
混进,2,2,0.5,2,1.0,5.5241
混迹,2,2,0.5,2,1.0,7.6396
渊天,2,2,0.5,2,-1.0,3.0748
渔人,2,2,0.5,2,-1.0,3.6015
温暖的,2,2,0.5,3,-1.0,5.7136
港岛枭雄,2,2,1.0,4,-1.0,10.0562
港岛豪门,2,2,0.5,4,-1.0,8.6909
港综警,2,2,0.5,3,-1.0,6.3539
游之重,2,2,0.5,3,1.0,2.8257
游之金,2,2,0.5,3,1.0,5.0022
游乐场,2,2,0.5,3,-1.0,7.922
游戏公,2,2,1.0,3,1.0,4.0179
游戏帝国,2,2,0.5,4,-1.0,4.3398
游戏成真了,2,2,0.5,5,-1.0,6.2143
游戏面板,2,2,0.5,4,-1.0,5.0444
游诸天,2,2,0.5,3,-1.0,1.5733
游轮,2,2,0.5,2,-1.0,3.9678
源大,2,2,0.5,2,1.0,3.295
满仓,2,2,0.5,2,-1.0,8.9445
满天,2,2,0.5,2,1.0,1.7947
满的我,2,2,1.0,3,1.0,4.7907
满级导演,2,2,1.0,4,-1.0,8.2246
满贯,2,2,0.5,2,1.0,8.9445
演技,2,2,0.5,2,1.0,4.258
演游戏,2,2,0.5,3,-1.0,3.7332
漩涡面麻,2,2,0.5,4,-1.0,13.1315
漫威之,2,2,1.0,3,-1.0,2.0561
漫威里的,2,2,0.5,4,-1.0,5.7136
漫游,2,2,0.5,2,-1.0,2.1941
潇洒人生,2,2,0.5,4,-1.0,6.3186
火影之最强,2,2,0.5,5,-1.0,6.6921
灵帝国,2,2,0.5,3,-1.0,4.698
灵异,2,2,0.5,2,1.0,2.948
灵笼,2,2,0.0,2,-1.0,7.1575
炮灰不,2,2,0.5,3,-1.0,5.65
点满,2,2,1.0,2,1.0,4.8741
炼丹,2,2,0.5,2,1.0,7.2453
炼金手记,2,2,1.0,4,-1.0,9.5813
烽火之,2,2,0.5,3,1.0,5.304
然后成为,2,2,0.5,4,-1.0,8.8408
然成,2,2,0.5,2,1.0,3.4812
熟练度面板,2,2,0.5,5,-1.0,8.7245
爆肝,2,2,1.0,2,1.0,6.8972
爱情,2,2,0.5,2,1.0,5.3017
爱模拟器,2,2,0.5,4,-1.0,6.1091
父刘,2,2,0.5,2,1.0,7.2506
父是康熙,2,2,0.5,4,-1.0,9.5725
父皇,2,2,0.0,2,-1.0,4.3373
爹开始,2,2,0.5,3,-1.0,3.9006
片的,2,2,1.0,2,1.0,2.0132
版本太低,2,2,1.0,4,1.0,12.0319
物品栏,2,2,0.5,3,-1.0,9.5465
物来,2,2,0.5,2,1.0,3.189
物融合,2,2,1.0,3,1.0,7.0871
物资,2,2,0.5,2,-1.0,6.0871
特性,2,2,0.5,2,-1.0,5.6225
状元郎,2,2,1.0,3,-1.0,10.447
状态栏,2,2,0.5,3,-1.0,11.9388
狗都不,2,2,1.0,3,1.0,7.2349
独断万古,2,2,0.5,4,-1.0,9.672
独闯天涯,2,2,1.0,4,-1.0,10.6534
猎日,2,2,0.5,2,1.0,3.5327
玄幻世界,2,2,0.5,4,1.0,5.578
玄武,2,2,1.0,2,1.0,3.9165
王大人,2,2,0.5,3,1.0,5.698
玩具,2,2,1.0,2,1.0,7.5126
玩家请,2,2,0.5,3,-1.0,5.5115
玩家重,2,2,0.5,3,-1.0,2.3928
玩物人生,2,2,1.0,4,-1.0,6.3186
现在,2,2,0.5,2,-1.0,2.4202
球变,2,2,0.5,2,1.0,3.6016
球挖,2,2,0.5,2,1.0,6.446
球模拟,2,2,0.5,3,1.0,4.0228
球王,2,2,0.5,2,-1.0,2.124
生之不,2,2,0.5,3,1.0,1.6202
生从娶,2,2,0.5,3,1.0,4.9967
生手册,2,2,0.5,3,-1.0,3.5112
生武圣,2,2,0.5,3,-1.0,3.0707
生活技能,2,2,0.5,4,-1.0,6.3186
生白,2,2,0.5,2,1.0,1.5637
申公豹,2,2,0.5,3,-1.0,14.3539
电影世界大,2,2,0.5,5,-1.0,4.973
电影抽,2,2,0.5,3,1.0,7.936
电影的,2,2,0.5,3,-1.0,2.4657
电磁,2,2,0.5,2,-1.0,9.4794
电脑,2,2,0.5,2,-1.0,7.3919
电视剧,2,2,0.5,3,-1.0,9.4794
男主,2,2,0.5,2,-1.0,3.2384
画美,2,2,0.5,2,1.0,4.5692
界加点修行,2,2,0.5,5,-1.0,5.8388
界征服,2,2,0.5,3,1.0,5.1607
界末日,2,2,0.5,3,1.0,3.4603
界玩,2,2,0.5,2,1.0,1.7345
界登,2,2,0.5,2,1.0,3.5169
界长生不死,2,2,0.5,5,-1.0,4.9908
界高,2,2,0.5,2,1.0,1.6689
疯狂的,2,2,0.5,3,-1.0,3.2542
登录,2,2,0.5,2,1.0,7.295
白手起家,2,2,0.0,4,-1.0,7.7942
白猿,2,2,1.0,2,1.0,9.1839
百世修仙,2,2,0.0,4,-1.0,7.0319
百倍,2,2,1.0,2,1.0,8.2488
百兽,2,2,0.5,2,-1.0,5.1493
百无禁忌,2,2,1.0,4,-1.0,10.0562
百鬼夜行,2,2,0.5,4,-1.0,9.1444
的世界之,2,2,0.5,4,1.0,4.1287
的二次元,2,2,0.5,4,1.0,3.3917
的云养,2,2,0.5,3,1.0,5.7136
的修仙游戏,2,2,0.5,5,1.0,5.1287
的修道生涯,2,2,0.5,5,-1.0,5.7136
的儿子,2,2,0.5,3,1.0,4.1287
的副本,2,2,0.5,3,1.0,3.1287
的反派,2,2,0.5,3,1.0,1.6692
的召唤师,2,2,0.5,4,-1.0,4.1287
的吃瓜,2,2,0.5,3,1.0,4.3917
的吗,2,2,0.5,2,-1.0,1.8556
的唯一玩家,2,2,0.5,5,-1.0,5.7136
的大内,2,2,0.5,3,1.0,4.7136
的大魔王,2,2,0.5,4,-1.0,3.9063
的头号黑粉,2,2,0.5,5,-1.0,5.1287
的学习,2,2,0.5,3,1.0,3.7136
的完美,2,2,0.5,3,1.0,2.1901
的小白脸,2,2,0.5,4,-1.0,5.7136
的尸解仙,2,2,0.5,4,-1.0,5.7136
的工业,2,2,0.5,3,1.0,2.6262
的平凡,2,2,0.5,3,1.0,3.7136
的幸福生活,2,2,0.5,5,-1.0,5.1287
的异世界,2,2,0.5,4,1.0,2.1287
的快乐你,2,2,0.5,4,1.0,5.7136
的我不是,2,2,0.5,4,1.0,2.4657
的我加入,2,2,0.5,4,1.0,5.1287
的我却成了,2,2,0.5,5,1.0,5.7136
的我怎么成,2,2,0.5,5,1.0,4.7136
的我无敌了,2,2,0.5,5,-1.0,5.7136
的我没有格局,2,2,0.5,6,-1.0,5.7136
的我终成,2,2,0.5,4,1.0,5.7136
的我被迫成了,2,2,0.5,6,1.0,5.7136
的战争,2,2,0.5,3,-1.0,2.7136
的战锤之旅,2,2,0.5,5,-1.0,5.7136
的收,2,2,0.5,2,1.0,1.8067
的文弱,2,2,0.5,3,1.0,5.7136
的文艺人生,2,2,0.5,5,-1.0,5.1287
的旁,2,2,0.5,2,1.0,3.9063
的旅者,2,2,0.5,3,-1.0,5.7136
的无限之旅,2,2,0.5,5,-1.0,5.7136
的日本,2,2,0.5,3,1.0,3.2542
的日记,2,2,1.0,3,1.0,2.6262
的智,2,2,0.5,2,1.0,1.6262
的朱元璋,2,2,0.5,4,-1.0,3.7136
的机械,2,2,0.5,3,1.0,3.2542
的标签,2,2,0.5,3,1.0,5.7136
的梦幻,2,2,0.5,3,1.0,4.1287
的流浪,2,2,0.5,3,1.0,3.9063
的混,2,2,0.5,2,1.0,1.5843
的炮,2,2,0.5,2,1.0,2.9063
的猫,2,2,0.5,2,1.0,2.6262
的王牌特,2,2,0.5,4,1.0,5.7136
的白月光,2,2,0.5,4,-1.0,3.9063
的神级,2,2,0.5,3,1.0,1.8556
的科学,2,2,0.5,3,1.0,2.0132
的符,2,2,0.5,2,1.0,3.1287
的维,2,2,0.5,2,1.0,2.1901
的舰娘,2,2,0.5,3,-1.0,4.3917
的荣,2,2,0.5,2,1.0,2.9063
的虫,2,2,0.5,2,1.0,3.1287
的诡异,2,2,0.5,3,1.0,1.6692
的谍战生涯,2,2,0.5,5,-1.0,5.7136
的贴身,2,2,0.5,3,1.0,4.7136
的赛博,2,2,0.5,3,1.0,3.1287
的超人,2,2,0.5,3,-1.0,2.2542
的边缘,2,2,0.5,3,1.0,4.3917
的退休,2,2,0.5,3,1.0,3.5437
的道士,2,2,0.5,3,-1.0,3.5437
的那几年,2,2,0.5,4,-1.0,5.7136
的邪恶,2,2,0.5,3,1.0,5.1287
的钢铁,2,2,0.5,3,1.0,3.2542
的青梅,2,2,1.0,3,1.0,3.2542
的韩,2,2,0.5,2,1.0,3.0132
的餐,2,2,0.5,2,1.0,4.7136
的鸣人,2,2,0.5,3,-1.0,3.7136
皇兄,2,2,0.5,2,-1.0,5.7967
皇太孙,2,2,0.5,3,-1.0,9.1186
皇女,2,2,1.0,2,1.0,2.1414
皇帝太,2,2,0.5,3,1.0,4.8931
皇族,2,2,1.0,2,-1.0,3.7263
皇长,2,2,0.5,2,1.0,2.3439
皇马,2,2,0.5,2,1.0,5.4748
盈门,2,2,0.5,2,-1.0,8.6909
监护,2,2,1.0,2,1.0,9.447
盗墓贼,2,2,0.5,3,-1.0,7.5021
盘世界,2,2,0.5,3,-1.0,4.4405
盛宴,2,2,0.5,2,-1.0,11.2384
盲盒,2,2,0.5,2,1.0,12.0319
直呼,2,2,0.5,2,1.0,7.862
直播之荒野,2,2,0.5,5,-1.0,9.3919
直播在,2,2,0.5,3,-1.0,2.3904
直死,2,2,0.5,2,-1.0,4.304
真不会,2,2,0.5,3,1.0,5.4773
真实历史,2,2,0.5,4,-1.0,8.0623
真就,2,2,0.5,2,1.0,2.2941
真是个,2,2,0.5,3,1.0,4.1151
真是大明星,2,2,0.5,5,-1.0,6.0623
真的很,2,2,0.5,3,1.0,6.8095
真的没,2,2,0.5,3,1.0,5.2549
真练成了,2,2,1.0,4,1.0,6.7993
眼开始,2,2,0.5,3,-1.0,3.2376
知道剧情的,2,2,1.0,5,1.0,5.1287
石开始,2,2,0.5,3,-1.0,3.6782
砍翻江湖,2,2,0.5,4,-1.0,10.0319
破了,2,2,0.5,2,-1.0,2.1268
破产,2,2,0.5,2,1.0,7.6814
破坏,2,2,0.5,2,1.0,6.807
破案,2,2,1.0,2,-1.0,7.9445
破限,2,2,0.5,2,1.0,4.396
碳基,2,2,0.5,2,1.0,10.8944
祖国人降临,2,2,1.0,5,-1.0,10.1315
神之主,2,2,0.5,3,-1.0,2.7477
神传奇,2,2,0.5,3,-1.0,2.3962
神农,2,2,0.5,2,-1.0,2.3962
神印王座,2,2,0.0,4,-1.0,6.6057
神器,2,2,0.5,2,-1.0,2.0821
神猎,2,2,0.5,2,1.0,1.5833
神的黑,2,2,0.5,3,1.0,3.7983
神秘之,2,2,0.5,3,-1.0,3.6036
神级大,2,2,0.5,3,-1.0,2.437
神级学霸,2,2,0.5,4,-1.0,6.0207
神经病,2,2,1.0,3,1.0,6.6057
神话复苏,2,2,1.0,4,-1.0,6.6057
神话帝皇,2,2,0.5,4,-1.0,6.6057
神通无,2,2,0.5,3,1.0,5.6867
祭坛,2,2,0.5,2,-1.0,9.1839
祸水,2,2,1.0,2,-1.0,8.6169
禁咒,2,2,0.5,2,-1.0,9.672
禁忌生命,2,2,0.5,4,-1.0,9.8727
禁止,2,2,1.0,2,1.0,10.1575
福地,2,2,1.0,2,1.0,4.9637
福晋,2,2,0.5,2,-1.0,8.5725
离婚后前妻成,2,2,0.5,6,-1.0,7.3881
秋不,2,2,0.5,2,1.0,4.7755
种出,2,2,0.5,2,1.0,4.5638
种子,2,2,0.5,2,1.0,2.973
种田忙,2,2,0.5,3,-1.0,9.9388
